Feature,F_score,p_value
PL_CTDD_7,14.86826962905057,3.842693110910198e-22
FF,14.851828518181238,4.074275626478087e-22
PL_APAAC_4,14.851288186868732,4.082119414602109e-22
PL_CTD_203,14.848555341609524,4.122023543350455e-22
PL_CKSAAP_203,14.846524958348706,4.151923442093297e-22
PL_CTD_236,14.7859828496152,5.150703620442489e-22
PL_CKSAAP_360,14.780378011792886,5.254550643531237e-22
PL_CKSAAP_257,14.761246900808407,5.625077428419141e-22
PL_AAIndex1_310,14.749655088752016,5.862209839234454e-22
PL_CTD_264,14.729677117444492,6.294649062865609e-22
PL_CTDD_51,14.722306067218161,6.462153640552503e-22
PL_CTD_288,14.721928040640886,6.470863582389533e-22
PL_AAIndex1_250,14.719139912791572,6.535468005456577e-22
PL_CKSAAP_42,14.710972000343654,6.728473323905735e-22
PL_CKSAAP_298,14.696481413760239,7.08504526139185e-22
PL_CTD_158,14.694158776540007,7.143934174435692e-22
PA,14.686833786754844,7.332886492235044e-22
PL_CKSAAP_316,14.65176990100255,8.309119834242353e-22
PL_CKSAAP_350,14.619413787605437,9.325154979555902e-22
PL_CKSAAP_274,14.591826382208508,1.0289226241369945e-21
PL_CKSAAP_127,14.557858976062482,1.1614558114893763e-21
PL_CKSAAP_263,14.541894299188952,1.2295287691334485e-21
PL_CKSAAP_225,14.535715427432725,1.2569359869021582e-21
PL_AAIndex1_223,14.526252188447701,1.3001030335129012e-21
PL_CTD_279,14.522719252157428,1.3165968625435655e-21
EF,14.509415794391915,1.3806089336823006e-21
PL_CKSAAP_392,14.5020176542445,1.4175464356364346e-21
PL_AAIndex1_280,14.487123032432754,1.4949438004707749e-21
PL_CTD_112,14.483589278961757,1.5139194765614497e-21
PL_AAIndex1_493,14.47336848845648,1.5701730727324893e-21
PL_CTD_248,14.46382925233333,1.624563850313066e-21
PL_PAAC_4,14.45644538161567,1.6679582341295982e-21
GHF,14.446693519699119,1.727054309669048e-21
PL_QSO_Grantham_18,14.439740534687106,1.7704663140607187e-21
