Feature,ReliefF_score
PL_CTD_291,0.04997706855354401
PL_CTDD_84,0.048955364010162546
PL_CTD_243,0.04875278124215289
PL_CTD_310,0.04857556236552231
PL_CTD_193,0.04831885486575196
PL_CTD_36,0.04825005470056277
PL_CTD_171,0.04784370665642989
PL_CTD_160,0.047590612542107925
PL_CTDD_159,0.04757286539311296
PL_CTD_16,0.04697963047720273
PL_CTD_38,0.0468316098384159
PL_CTD_78,0.04660610817634707
PL_CTD_97,0.043385363907525024
PL_CTD_334,0.04234284634603456
PL_CTDD_144,0.04169643906318772
PL_CTD_43,0.040589056964239804
PL_CTD_333,0.04033603109701721
PL_CTD_41,0.03827892423910025
PL_CTD_338,0.03819211151372984
PL_CTD_191,0.03731339382362221
PL_CTD_174,0.035020518889117745
PL_CTD_321,0.03473375207168339
PL_CTD_272,0.033762854093597264
PL_CTD_339,0.03370258842678746
PL_CTD_230,0.03348850244197773
PL_CTD_324,0.03329549384385058
PL_CTD_195,0.0330820885122825
PL_CTD_180,0.033074549698007466
PL_CTD_266,0.03276692896997963
PL_CTD_48,0.03135823991865906
PL_CTD_146,0.031117824304873375
PL_CTD_340,0.030826281625259612
PL_CTD_336,0.029347559517361482
PL_CTD_105,0.028355607718632336
PL_CTD_300,0.027553944781742442
PL_CTD_337,0.026552914333363438
PL_CTD_314,0.025129467142278494
PL_CTD_328,0.024558929297723676
PL_CTD_342,0.02317359859861486
PL_CTD_293,0.021077370754329555
PL_CTD_335,0.020659580449558176
PL_CTD_292,0.01556037522921028
PL_CTD_244,0.014486235723786314
PL_CTD_341,0.014437234841104953
